Symbol,EngName,ChtName,PrevClose,Exchange,Currency,LotSize
24720,GS-HSI @EP1601D,∙┌л№░к▓▒д╗д@кfв╥,0.295,SEHK,HKD,10000
24722,MBTENCT@EC1602D,─╦░T│┴╗╚д╗дG┴╩в╥,0.84,SEHK,HKD,1000
24723,HS-COVS@EC1602A,ддо№╢╫┬╫д╗дG┴╩в╧,0.154,SEHK,HKD,20000
24724,HS-HSI @EP1602A,∙┌л№╢╫┬╫д╗дGкfв╧,0.395,SEHK,HKD,10000
24725,HS-HSI @EP1601H,∙┌л№╢╫┬╫д╗д@кfв╓,0.325,SEHK,HKD,10000
24727,HS-HSI @EC1601I,∙┌л№╢╫┬╫д╗д@┴╩в╫,0.036,SEHK,HKD,10000
24729,HS-HSI @EC1601J,∙┌л№╢╫┬╫д╗д@┴╩в╪,0.044,SEHK,HKD,10000
24731,HS-HSI @EC1602B,∙┌л№╢╫┬╫д╗дG┴╩в╨,0.078,SEHK,HKD,10000
24733,HSHSCEI@EC1601D,дде°╢╫┬╫д╗д@┴╩в╥,0.04,SEHK,HKD,10000
24735,HSHSCEI@EC1602A,дде°╢╫┬╫д╗дG┴╩в╧,0.076,SEHK,HKD,10000
24736,HS-CMOB@EC1602A,дд▓╛╢╫┬╫д╗дG┴╩в╧,0.187,SEHK,HKD,5000
24737,HS-YZCM@EC1712A,л^╖╤╢╫┬╫дCдA┴╩в╧,0.113,SEHK,HKD,20000
24738,MB-HKEX@EP1603B,┤фец│┴╗╚д╗дTкfв╨,0.345,SEHK,HKD,10000
24742,MB-HKEX@EC1601F,┤фец│┴╗╚д╗д@┴╩в╘,0.065,SEHK,HKD,10000
24743,UBTENCT@EC1601B,─╦░T╖ч╗╚д╗д@┴╩в╨,0.083,SEHK,HKD,10000
24744,UB-CKP @EC1601B,к°жa╖ч╗╚д╗д@┴╩в╨,0.146,SEHK,HKD,5000
24745,UBLENOV@EC1602A,┴p╖Q╖ч╗╚д╗дG┴╩в╧,0.375,SEHK,HKD,2000
24752,BPCSA50@EC1607B,лnддкkд┌д╗дC┴╩в╨,0.047,SEHK,HKD,2000
24753,BP-KECL@EC1603A,й°пркkд┌д╗дT┴╩в╧,0.11,SEHK,HKD,2000
24756,BPCITBK@EC1603A,лHжцкkд┌д╗дT┴╩в╧,0.178,SEHK,HKD,1000
24759,JP-COSL@EC1603A,о№е╨╝п│qд╗дT┴╩в╧,0.052,SEHK,HKD,20000
24761,SCCLIFE@EC1510A,дд╣╪┤эе┤дндQ┴╩в╧,0.295,SEHK,HKD,10000
24765,JP-TTI @EC1604A,│╨мь╝п│qд╗е|┴╩в╧,0.305,SEHK,HKD,5000
24772,JP-GWMC@EC1606A,к°иT╝п│qд╗д╗┴╩в╧,0.149,SEHK,HKD,5000
24775,GSPINAN@EC1602A,енжw░к▓▒д╗дG┴╩в╧,0.099,SEHK,HKD,5000
24777,GSPINAN@EC1602B,енжw░к▓▒д╗дG┴╩в╨,0.133,SEHK,HKD,5000
24778,GSCSA50@EC1602A,лnдд░к▓▒д╗дG┴╩в╧,0.265,SEHK,HKD,200
24779,HSLENOV@EC1612B,┴p╖Q╢╫┬╫д╗дA┴╩в╨,0.092,SEHK,HKD,20000
24781,MBPETCH@EC1604A,ддкo│┴╗╚д╗е|┴╩в╧,0.355,SEHK,HKD,2000
24782,HSLENOV@EC1712A,┴p╖Q╢╫┬╫дCдA┴╩в╧,0.111,SEHK,HKD,20000
24783,JPLENOV@EC1612B,┴p╖Q╝п│qд╗дA┴╩в╨,0.153,SEHK,HKD,20000
24788,GSSANDS@EP1603A,кўиF░к▓▒д╗дTкfв╧,0,SEHK,HKD,4000
24791,GS-GEG @EP1603A,╗╚кe░к▓▒д╗дTкfв╧,0,SEHK,HKD,10000
24792,GSPETCH@EC1603A,ддкo░к▓▒д╗дT┴╩в╧,0.28,SEHK,HKD,2000
24796,BI-HKEX@EC1602A,┤фецдд╗╚д╗дG┴╩в╧,0.115,SEHK,HKD,10000
24797,BITENCT@EC1607C,─╦░Tдд╗╚д╗дC┴╩в╤,0.135,SEHK,HKD,10000
24798,MB-HKEX@EP1510A,┤фец│┴╗╚дндQкfв╧,0.022,SEHK,HKD,10000
24802,BI-ICBC@EC1603A,дuжцдд╗╚д╗дT┴╩в╧,0.216,SEHK,HKD,1000
24804,BISANDS@EP1604B,кўиFдд╗╚д╗е|кfв╨,0.74,SEHK,HKD,4000
24805,SG-HSHI@EC1801A,∙┌в╓кk┐│дKд@┴╩в╧,0.086,SEHK,HKD,20000
24806,SGPINAN@EC1604A,енжwкk┐│д╗е|┴╩в╧,0.345,SEHK,HKD,5000
24807,SGPINAN@EC1603C,енжwкk┐│д╗дT┴╩в╤,0.191,SEHK,HKD,5000
24808,SGPINAN@EC1604B,енжwкk┐│д╗е|┴╩в╨,0,SEHK,HKD,5000
24809,SGHSCEI@EC1603D,дде°кk┐│д╗дT┴╩в╥,0.104,SEHK,HKD,10000
24812,SG-HSI @EC1602C,∙┌л№кk┐│д╗дG┴╩в╤,0.103,SEHK,HKD,10000
24814,HSKSOFT@EC1602A,кў│n╢╫┬╫д╗дG┴╩в╧,0.224,SEHK,HKD,10000
24820,HSTENCT@EC1605A,─╦░T╢╫┬╫д╗дн┴╩в╧,0.097,SEHK,HKD,10000
24822,HS-FIH @EC1602A,┤I▒d╢╫┬╫д╗дG┴╩в╧,0.29,SEHK,HKD,1000
24823,HSTENCT@EC1602E,─╦░T╢╫┬╫д╗дG┴╩в╙,0.78,SEHK,HKD,1000
24827,SC-HSI @EC1512H,∙┌л№┤эе┤дндA┴╩в╓,0.066,SEHK,HKD,10000
24829,SC-HSI @EP1603B,∙┌л№┤эе┤д╗дTкfв╨,0.465,SEHK,HKD,10000
24834,SCCITIC@EC1602A,ддлH┤эе┤д╗дG┴╩в╧,0.129,SEHK,HKD,10000
24838,BI-CKH @EC1512A,к°йMдд╗╚дндA┴╩в╧,0.55,SEHK,HKD,50000
24846,SCLENOV@EC1612A,┴p╖Q┤эе┤д╗дA┴╩в╧,0.105,SEHK,HKD,20000
24847,MBCITIC@EC1608A,ддлH│┴╗╚д╗дK┴╩в╧,0,SEHK,HKD,10000
24849,MBVANKE@EC1605A,╕Uмь│┴╗╚д╗дн┴╩в╧,0,SEHK,HKD,1000
24851,MBLENOV@EC1802A,┴p╖Q│┴╗╚дKдG┴╩в╧,0.193,SEHK,HKD,20000
24856,SG-AGBK@EC1604A,╣Aжцкk┐│д╗е|┴╩в╧,0.222,SEHK,HKD,1000
24857,SGBOCOM@EC1606A,ец╗╚кk┐│д╗д╗┴╩в╧,0,SEHK,HKD,1000
24860,SGCITBK@EC1605A,лHжцкk┐│д╗дн┴╩в╧,0,SEHK,HKD,1000
24862,SG-CCB @EC1603A,л╪жцкk┐│д╗дT┴╩в╧,0.275,SEHK,HKD,1000
24864,SG-CMOB@EC1603B,дд▓╛кk┐│д╗дT┴╩в╨,0.285,SEHK,HKD,5000
24865,SG-HSBC@EC1603B,╢╫┬╫кk┐│д╗дT┴╩в╨,0.171,SEHK,HKD,4000
24867,SG-ICBC@EC1603A,дuжцкk┐│д╗дT┴╩в╧,0.25,SEHK,HKD,1000
24871,EALENOV@EC1712A,┴p╖QкFи╚дCдA┴╩в╧,0,SEHK,HKD,20000
24875,CSLENOV@EC1612A,┴p╖Q╖члHд╗дA┴╩в╧,0.105,SEHK,HKD,20000
24876,CSLENOV@EC1602A,┴p╖Q╖члHд╗дG┴╩в╧,0.28,SEHK,HKD,2000
24882,UBPINAN@EC1602B,енжw╖ч╗╚д╗дG┴╩в╨,0.175,SEHK,HKD,5000
24884,UB-CUNI@EC1609A,дд┴p╖ч╗╚д╗дE┴╩в╧,0.132,SEHK,HKD,20000
24885,UB-CTEL@EC1601A,░ълH╖ч╗╚д╗д@┴╩в╧,0.315,SEHK,HKD,2000
24886,UBCP&CC@EC1601B,ддд╞╖ч╗╚д╗д@┴╩в╨,0.171,SEHK,HKD,2000
24890,JPCSHEN@EC1604B,пл╡╪╝п│qд╗е|┴╩в╨,0.103,SEHK,HKD,5000
24891,JP-AIA @EP1604A,д═и╣╝п│qд╗е|кfв╧,0.54,SEHK,HKD,2000
24901,JP-HSHI@EC1712A,∙┌в╓╝п│qдCдA┴╩в╧,0.096,SEHK,HKD,20000
24902,JP-BEA @EC1606A,кFи╚╝п│qд╗д╗┴╩в╧,0.158,SEHK,HKD,2000
24904,JP-CMBC@EC1703A,е┴жц╝п│qдCдT┴╩в╧,0,SEHK,HKD,5000
24921,GS-AIA @EC1603B,д═и╣░к▓▒д╗дT┴╩в╨,0.275,SEHK,HKD,2000
24922,GSTENCT@EC1606C,─╦░T░к▓▒д╗д╗┴╩в╤,0.098,SEHK,HKD,10000
24923,GS-AGBK@EC1602A,╣Aжц░к▓▒д╗дG┴╩в╧,0.196,SEHK,HKD,1000
24929,BPKSOFT@EC1603A,кў│nкkд┌д╗дT┴╩в╧,0.239,SEHK,HKD,1000
24935,BPCITSE@EC1603A,дд╡¤кkд┌д╗дT┴╩в╧,0.206,SEHK,HKD,5000
24936,BPCSHEN@EC1604A,пл╡╪кkд┌д╗е|┴╩в╧,0.109,SEHK,HKD,5000
24939,BPLENOV@EC1612B,┴p╖Qкkд┌д╗дA┴╩в╨,0.159,SEHK,HKD,20000
24940,EALENOV@EC1612B,┴p╖QкFи╚д╗дA┴╩в╨,0,SEHK,HKD,20000
24943,EA-BYD @EC1603A,дён}кFи╚д╗дT┴╩в╧,0,SEHK,HKD,5000
24949,HS-HKEX@EC1601B,┤фец╢╫┬╫д╗д@┴╩в╨,0.098,SEHK,HKD,10000
24950,HSCP&CC@EC1602A,ддд╞╢╫┬╫д╗дG┴╩в╧,0.23,SEHK,HKD,2000
24951,HS-GEG @EC1602B,╗╚кe╢╫┬╫д╗дG┴╩в╨,0.092,SEHK,HKD,10000
24953,HSPINAN@EC1602C,енжw╢╫┬╫д╗дG┴╩в╤,0.191,SEHK,HKD,5000
24960,MBBOCOM@EC1603A,ец╗╚│┴╗╚д╗дT┴╩в╧,0.325,SEHK,HKD,1000
24961,MBTENCT@EC1603A,─╦░T│┴╗╚д╗дT┴╩в╧,0.75,SEHK,HKD,1000
24962,MBTENCT@EC1603B,─╦░T│┴╗╚д╗дT┴╩в╨,0.41,SEHK,HKD,1000
24963,MB-SHKP@EC1604A,╖sжa│┴╗╚д╗е|┴╩в╧,0.238,SEHK,HKD,10000
24964,MBCRGAS@EC1603A,╡╪┐U│┴╗╚д╗дT┴╩в╧,0.186,SEHK,HKD,20000
24965,CS-LINK@EC1602A,╗тоi╖члHд╗дG┴╩в╧,0.233,SEHK,HKD,5000
24968,JPHSCEI@EC1603D,дде°╝п│qд╗дT┴╩в╥,0.109,SEHK,HKD,10000
24971,SC-CKH @EC1606A,к°йM┤эе┤д╗д╗┴╩в╧,0.345,SEHK,HKD,5000
24973,JPCLIFE@EC1603B,дд╣╪╝п│qд╗дT┴╩в╨,0.14,SEHK,HKD,10000
24975,SGCSA50@EC1603D,лnддкk┐│д╗дT┴╩в╥,0.045,SEHK,HKD,2000
24977,SGCSA50@EC1607B,лnддкk┐│д╗дC┴╩в╨,0,SEHK,HKD,2000
24979,SGFTA50@EC1604E,в╧ддкk┐│д╗е|┴╩в╙,0.047,SEHK,HKD,1000
24982,SGFTA50@EC1612B,в╧ддкk┐│д╗дA┴╩в╨,0.105,SEHK,HKD,1000
25000,UB-CCB @EC1601D,л╪жц╖ч╗╚д╗д@┴╩в╥,0,SEHK,HKD,1000
25007,UB-AIA @EC1601A,д═и╣╖ч╗╚д╗д@┴╩в╧,0.156,SEHK,HKD,2000
25009,UB-ICBC@EC1601B,дuжц╖ч╗╚д╗д@┴╩в╨,0.107,SEHK,HKD,1000
25011,UBAMCS3@EC1601B,оLдT╖ч╗╚д╗д@┴╩в╨,0.149,SEHK,HKD,2000
25014,JP-HSBC@EC1602C,╢╫┬╫╝п│qд╗дG┴╩в╤,0.255,SEHK,HKD,4000
25016,JPBOCOM@EC1604A,ец╗╚╝п│qд╗е|┴╩в╧,0.35,SEHK,HKD,1000
25019,GS-HSI @EC1512H,∙┌л№░к▓▒дндA┴╩в╓,0.071,SEHK,HKD,10000
25020,GS-CCB @EC1603A,л╪жц░к▓▒д╗дT┴╩в╧,0.37,SEHK,HKD,1000
25022,GS-BOCL@EC1603A,дджц░к▓▒д╗дT┴╩в╧,0.233,SEHK,HKD,1000
25023,GSPINAN@EC1602C,енжw░к▓▒д╗дG┴╩в╤,0.231,SEHK,HKD,5000
25025,HS-HSHI@EC1712A,∙┌в╓╢╫┬╫дCдA┴╩в╧,0.088,SEHK,HKD,20000
25027,HS-BOCL@EC1607A,дджц╢╫┬╫д╗дC┴╩в╧,0.228,SEHK,HKD,1000
25031,HSLENOV@EC1602A,┴p╖Q╢╫┬╫д╗дG┴╩в╧,0.465,SEHK,HKD,2000
25032,HSBOCHK@EC1604A,дд╗╚╢╫┬╫д╗е|┴╩в╧,0.099,SEHK,HKD,5000
25035,HS-SHKP@EC1702A,╖sжa╢╫┬╫дCдG┴╩в╧,0.103,SEHK,HKD,10000
25042,BIPETCH@EC1603A,ддкoдд╗╚д╗дT┴╩в╧,0.275,SEHK,HKD,2000
25044,BI-ACMT@EC1603A,о№┴│дд╗╚д╗дT┴╩в╧,0.13,SEHK,HKD,5000
25046,BI-CCB @EC1603A,л╪жцдд╗╚д╗дT┴╩в╧,0.275,SEHK,HKD,1000
25047,BILENOV@EC1612A,┴p╖Qдд╗╚д╗дA┴╩в╧,0.153,SEHK,HKD,20000
25048,BI-CKP @EC1602A,к°жaдд╗╚д╗дG┴╩в╧,0.125,SEHK,HKD,5000
25049,BIBOCHK@EC1612A,дд╗╚дд╗╚д╗дA┴╩в╧,0.246,SEHK,HKD,5000
25051,BICLIFE@EC1602A,дд╣╪дд╗╚д╗дG┴╩в╧,0.207,SEHK,HKD,10000
25052,BI-BOCL@EC1602A,дджцдд╗╚д╗дG┴╩в╧,0.149,SEHK,HKD,1000
25054,SGCLIFE@EC1601B,дд╣╪кk┐│д╗д@┴╩в╨,0.097,SEHK,HKD,10000
25056,MBPINAN@EC1603A,енжw│┴╗╚д╗дT┴╩в╧,0.128,SEHK,HKD,5000
25058,SC-CCB @EC1602A,л╪жц┤эе┤д╗дG┴╩в╧,0.212,SEHK,HKD,1000
25059,SCPINAN@EC1602B,енжw┤эе┤д╗дG┴╩в╨,0.204,SEHK,HKD,5000
25062,SCCP&CC@EC1603B,ддд╞┤эе┤д╗дT┴╩в╨,0.27,SEHK,HKD,2000
25063,SC-CUNI@EC1609A,дд┴p┤эе┤д╗дE┴╩в╧,0.125,SEHK,HKD,20000
25066,SC-ICBC@EC1602A,дuжц┤эе┤д╗дG┴╩в╧,0.153,SEHK,HKD,1000
25067,BP-CTEL@EC1602A,░ълHкkд┌д╗дG┴╩в╧,0.305,SEHK,HKD,2000
25068,BPAMCS3@EC1603A,оLдTкkд┌д╗дT┴╩в╧,0.17,SEHK,HKD,2000
25069,BPPINAN@EC1603B,енжwкkд┌д╗дT┴╩в╨,0.179,SEHK,HKD,5000
25072,BP-BOCL@EC1603A,дджцкkд┌д╗дT┴╩в╧,0.201,SEHK,HKD,1000
25075,BP-CKP @EC1603A,к°жaкkд┌д╗дT┴╩в╧,0.242,SEHK,HKD,5000
25081,CS-HSI @EC1601G,∙┌л№╖члHд╗д@┴╩в╒,0.082,SEHK,HKD,10000
25083,CS-HSI @EP1601H,∙┌л№╖члHд╗д@кfв╓,0,SEHK,HKD,10000
25084,CSHSCEI@EC1602C,дде°╖члHд╗дG┴╩в╤,0,SEHK,HKD,10000
25085,CS-HSBC@EC1601D,╢╫┬╫╖члHд╗д@┴╩в╥,0.232,SEHK,HKD,4000
25086,CSFOSUN@EC1601B,┤_мP╖члHд╗д@┴╩в╨,0.117,SEHK,HKD,5000
25087,CS-AIA @EC1601B,д═и╣╖члHд╗д@┴╩в╨,0.217,SEHK,HKD,2000
25088,CS-CUNI@EC1609B,дд┴p╖члHд╗дE┴╩в╨,0.156,SEHK,HKD,20000
25089,CS-BOCL@EC1601B,дджц╖члHд╗д@┴╩в╨,0.081,SEHK,HKD,1000
25091,CSCP&CC@EC1601A,ддд╞╖члHд╗д@┴╩в╧,0.136,SEHK,HKD,2000
25095,ML-HKEX@EC1512A,┤фецм№кLдндA┴╩в╧,0.55,SEHK,HKD,1000
25096,CS-ICBC@EC1602A,дuжц╖члHд╗дG┴╩в╧,0.2,SEHK,HKD,1000
25100,CSPINAN@EC1603A,енжw╖члHд╗дT┴╩в╧,0.248,SEHK,HKD,5000
25101,UBCSA50@EC1606E,лnдд╖ч╗╚д╗д╗┴╩в╙,0,SEHK,HKD,2000
25102,UB-GEG @EC1601A,╗╚кe╖ч╗╚д╗д@┴╩в╧,0.123,SEHK,HKD,10000
25104,UBHSCEI@EP1609A,дде°╖ч╗╚д╗дEкfв╧,0.405,SEHK,HKD,10000
25105,CSKSOFT@EC1603A,кў│n╖члHд╗дT┴╩в╧,0.193,SEHK,HKD,10000
25106,CS-HTSE@EC1602A,о№│q╖члHд╗дG┴╩в╧,0.11,SEHK,HKD,4000
25108,MBCLIFE@EC1602E,дд╣╪│┴╗╚д╗дG┴╩в╙,0.215,SEHK,HKD,10000
25109,MB-GEG @EP1604B,╗╚кe│┴╗╚д╗е|кfв╨,0.51,SEHK,HKD,10000
25111,MBFTA50@EC1602A,в╧дд│┴╗╚д╗дG┴╩в╧,0.058,SEHK,HKD,1000
25112,SG-HSI @EP1601M,∙┌л№кk┐│д╗д@кfв█,0.32,SEHK,HKD,10000
25117,JP-GEG @EC1603A,╗╚кe╝п│qд╗дT┴╩в╧,0.091,SEHK,HKD,10000
25121,JP-GEG @EP1604A,╗╚кe╝п│qд╗е|кfв╧,0.61,SEHK,HKD,10000
25124,JPSANDS@EC1605A,кўиF╝п│qд╗дн┴╩в╧,0.109,SEHK,HKD,4000
25126,JPCSA50@EC1610B,лnдд╝п│qд╗дQ┴╩в╨,0,SEHK,HKD,2000
25129,HSSANDS@EC1603A,кўиF╢╫┬╫д╗дT┴╩в╧,0,SEHK,HKD,4000
25130,HS-HKEX@EC1602A,┤фец╢╫┬╫д╗дG┴╩в╧,0,SEHK,HKD,10000
25131,HS-HSI @EC1602C,∙┌л№╢╫┬╫д╗дG┴╩в╤,0,SEHK,HKD,10000
25132,BI-AIA @EC1603A,д═и╣дд╗╚д╗дT┴╩в╧,0,SEHK,HKD,2000
25135,BIPINAN@EC1603A,енжwдд╗╚д╗дT┴╩в╧,0,SEHK,HKD,5000
25136,BI-HSI @EC1603A,∙┌л№дд╗╚д╗дT┴╩в╧,0,SEHK,HKD,10000
25137,BI-HSI @EP1602A,∙┌л№дд╗╚д╗дGкfв╧,0,SEHK,HKD,10000
25139,JP-HSI @EC1603D,∙┌л№╝п│qд╗дT┴╩в╥,0,SEHK,HKD,10000
25143,HS-HSI @EP1601K,∙┌л№╢╫┬╫д╗д@кfв┘,0,SEHK,HKD,10000
25144,CS-BYD @EC1601A,дён}╖члHд╗д@┴╩в╧,0,SEHK,HKD,5000
25149,CS-GWMC@EC1602A,к°иT╖члHд╗дG┴╩в╧,0,SEHK,HKD,5000
25150,CSCITSE@EC1602A,дд╡¤╖члHд╗дG┴╩в╧,0,SEHK,HKD,5000
25151,CSCINDA@EC1602A,лH╣F╖члHд╗дG┴╩в╧,0,SEHK,HKD,1000
25154,SCFOSUN@EC1608A,┤_мP┤эе┤д╗дK┴╩в╧,0,SEHK,HKD,5000
25156,CS-AGBK@EC1602A,╣Aжц╖члHд╗дG┴╩в╧,0,SEHK,HKD,1000
25160,UBAMCS3@EC1603A,оLдT╖ч╗╚д╗дT┴╩в╧,0,SEHK,HKD,2000
25161,UB-HSI @EC1602A,∙┌л№╖ч╗╚д╗дG┴╩в╧,0,SEHK,HKD,10000
25164,UB-HSI @EC1603C,∙┌л№╖ч╗╚д╗дT┴╩в╤,0,SEHK,HKD,10000
25166,UB-HSI @EP1603D,∙┌л№╖ч╗╚д╗дTкfв╥,0,SEHK,HKD,10000
25167,UBFTA50@EC1612B,в╧дд╖ч╗╚д╗дA┴╩в╨,0,SEHK,HKD,1000
25170,GS-HSI @EP1603A,∙┌л№░к▓▒д╗дTкfв╧,0,SEHK,HKD,10000
25172,GS-HSI @EC1601E,∙┌л№░к▓▒д╗д@┴╩в╙,0,SEHK,HKD,10000
25177,GSHSCEI@EP1606A,дде°░к▓▒д╗д╗кfв╧,0,SEHK,HKD,10000
25180,GSLENOV@EC1612B,┴p╖Q░к▓▒д╗дA┴╩в╨,0,SEHK,HKD,20000
25181,GS-HSBC@EC1604A,╢╫┬╫░к▓▒д╗е|┴╩в╧,0,SEHK,HKD,4000
25183,JP-HSI @EC1601L,∙┌л№╝п│qд╗д@┴╩в┌,0,SEHK,HKD,10000
25185,JPHSCEI@EC1511F,дде°╝п│qдне╥┴╩в╘,0,SEHK,HKD,10000
25187,JPCSA50@EC1603A,лnдд╝п│qд╗дT┴╩в╧,0,SEHK,HKD,2000
25188,JPFTA50@EC1703A,в╧дд╝п│qдCдT┴╩в╧,0,SEHK,HKD,1000
25190,JPPETCH@EC1806A,ддкo╝п│qдKд╗┴╩в╧,0,SEHK,HKD,20000
25191,JPPETCH@EC1604A,ддкo╝п│qд╗е|┴╩в╧,0,SEHK,HKD,2000
25194,JPCP&CC@EC1604A,ддд╞╝п│qд╗е|┴╩в╧,0,SEHK,HKD,2000
25197,JP-CGNP@EC1604A,ддо╓╝п│qд╗е|┴╩в╧,0,SEHK,HKD,1000
25199,JP-GEG @EC1604B,╗╚кe╝п│qд╗е|┴╩в╨,0,SEHK,HKD,10000
25200,JPCPAIR@EC1612A,░ъої╝п│qд╗дA┴╩в╧,0,SEHK,HKD,10000
25214,SC-HKEX@EC1511A,┤фец┤эе┤дне╥┴╩в╧,0.218,SEHK,HKD,10000
25216,SC-HKEX@EC1601A,┤фец┤эе┤д╗д@┴╩в╧,0.43,SEHK,HKD,10000
25250,GS-AGBK@EC1512A,╣Aжц░к▓▒дндA┴╩в╧,0.079,SEHK,HKD,1000
25266,EACLIFE@EC1510A,дд╣╪кFи╚дндQ┴╩в╧,0.196,SEHK,HKD,10000
25331,SGTENCT@EC1510A,─╦░Tкk┐│дндQ┴╩в╧,0.184,SEHK,HKD,10000
25358,BITENCT@EC1509A,─╦░Tдд╗╚дндE┴╩в╧,0.177,SEHK,HKD,10000
25541,UBFTA50@EC1608B,в╧дд╖ч╗╚д╗дK┴╩в╨,0.159,SEHK,HKD,1000
25552,BP-HKEX@EC1601A,┤фецкkд┌д╗д@┴╩в╧,0.57,SEHK,HKD,1000
25565,GS-HKEX@EC1512A,┤фец░к▓▒дндA┴╩в╧,0.57,SEHK,HKD,1000
25594,UB-HKEX@EC1512A,┤фец╖ч╗╚дндA┴╩в╧,0.58,SEHK,HKD,1000
25707,MBWANWA@EC1608A,йЇйЇ│┴╗╚д╗дK┴╩в╧,0.019,SEHK,HKD,1000
25750,SCCINDA@EC1704A,лH╣F┤эе┤дCе|┴╩в╧,0.03,SEHK,HKD,1000
25773,SCKSOFT@EC1512A,кў│n┤эе┤дндA┴╩в╧,0.014,SEHK,HKD,10000
25774,NM-HSBC@EC1604A,╢╫┬╫│ез°д╗е|┴╩в╧,0.013,SEHK,HKD,40000
25786,SCFTA50@EC1512A,в╧дд┤эе┤дндA┴╩в╧,0.223,SEHK,HKD,1000
25849,NMCSA50@EC1510A,лnдд│ез°дндQ┴╩в╧,0.151,SEHK,HKD,2000
25900,HSTENCT@EP1512A,─╦░T╢╫┬╫дндAкfв╧,0.031,SEHK,HKD,10000
25923,HS-HKEX@EC1509B,┤фец╢╫┬╫дндE┴╩в╨,0.64,SEHK,HKD,10000
25993,UBCSA50@EC1511B,лnдд╖ч╗╚дне╥┴╩в╨,0.1,SEHK,HKD,2000
26001,SC-BYD @EC1612A,дён}┤эе┤д╗дA┴╩в╧,0.052,SEHK,HKD,5000
26013,NMDIGCH@EC1604A,пл╜X│ез°д╗е|┴╩в╧,0.039,SEHK,HKD,1000
26017,NMCNOOC@EC1612A,о№кo│ез°д╗дA┴╩в╧,0.03,SEHK,HKD,10000
26041,NM-CNBM@EC1612A,░ъзў│ез°д╗дA┴╩в╧,0.092,SEHK,HKD,20000
26056,NM-ZJEW@EC1712A,о¤║н│ез°дCдA┴╩в╧,0.425,SEHK,HKD,2000
26057,NM-CMS @EC1707A,▒dнї│ез°дCдC┴╩в╧,0.44,SEHK,HKD,1000
26062,EA-CNBM@EC1510A,░ъзўкFи╚дндQ┴╩в╧,0.02,SEHK,HKD,20000
26098,JPTENCT@EC1511A,─╦░T╝п│qдне╥┴╩в╧,0.087,SEHK,HKD,10000
26101,JPWANWA@EC1608A,йЇйЇ╝п│qд╗дK┴╩в╧,0.038,SEHK,HKD,1000
26115,UBCLIFE@EC1509A,дд╣╪╖ч╗╚дндE┴╩в╧,0.183,SEHK,HKD,10000
26146,SCFTA50@EC1604A,в╧дд┤эе┤д╗е|┴╩в╧,0.17,SEHK,HKD,1000
26174,HS-CCB  @EC1510,л╪жц╢╫┬╫днд@╣s┴╩,0.27,SEHK,HKD,10000
26179,NM-PICC@EC1512A,дд└I│ез°дндA┴╩в╧,0.79,SEHK,HKD,2000
26223,HS-DFMG@EC1509A,кFн╖╢╫┬╫дндE┴╩в╧,0.01,SEHK,HKD,2000
26268,SC-AGBK@EC1508A,╣Aжц┤эе┤дндK┴╩в╧,0.01,SEHK,HKD,1000
26285,UB-CMBC@EC1603A,е┴жц╖ч╗╚д╗дT┴╩в╧,0.206,SEHK,HKD,5000
26341,SG-CRL @EC1509A,╡╪жaкk┐│дндE┴╩в╧,0.5,SEHK,HKD,20000
26373,JP-CLPG@EC1511A,└s╣q╝п│qдне╥┴╩в╧,0.036,SEHK,HKD,10000
26378,GSFTA50@EC1612A,в╧дд░к▓▒д╗дA┴╩в╧,0.178,SEHK,HKD,1000
26414,JPCNOOC@EC1608A,о№кo╝п│qд╗дK┴╩в╧,0.011,SEHK,HKD,10000
26449,SG-CMBC@EC1603A,е┴жцкk┐│д╗дT┴╩в╧,0.198,SEHK,HKD,5000
26497,BP-AGBK@EC1510A,╣Aжцкkд┌дндQ┴╩в╧,0.029,SEHK,HKD,1000
26498,BPANTAS@EC1604A,жw╜ёкkд┌д╗е|┴╩в╧,0.92,SEHK,HKD,1000
26648,NMWANWA@EC1606A,йЇйЇ│ез°д╗д╗┴╩в╧,0.039,SEHK,HKD,1000
26697,HS-HKEX@EC1512A,┤фец╢╫┬╫дндA┴╩в╧,0.55,SEHK,HKD,1000
26769,HSFTA50@EC1608B,в╧дд╢╫┬╫д╗дK┴╩в╨,0.177,SEHK,HKD,1000
26770,HSCSA50@EC1512C,лnдд╢╫┬╫дндA┴╩в╤,0.114,SEHK,HKD,2000
26771,HS-CMBC@EC1509A,е┴жц╢╫┬╫дндE┴╩в╧,0.096,SEHK,HKD,5000
26901,NMESPRI@EC1603A,лф▒╢│ез°д╗дT┴╩в╧,0.025,SEHK,HKD,1000
26931,UB-CNBM@EC1511A,░ъзў╖ч╗╚дне╥┴╩в╧,0.019,SEHK,HKD,20000
26934,MB-L&F @EC1607A,зQ┬╫│┴╗╚д╗дC┴╩в╧,0.03,SEHK,HKD,2000
27002,EA-FIH @EC1509A,┤I▒dкFи╚дндE┴╩в╧,0.011,SEHK,HKD,1000
27013,HS-FIH @EC1509A,┤I▒d╢╫┬╫дндE┴╩в╧,0.01,SEHK,HKD,1000
27015,JPCITIC@EC1601A,ддлH╝п│qд╗д@┴╩в╧,0.051,SEHK,HKD,1000
27019,HSCNOOC@EC1607A,о№кo╢╫┬╫д╗дC┴╩в╧,0.014,SEHK,HKD,10000
